stu_id,answer_rank,who_am_i,code,valence,year
stu_PTDFD3837B,10,I am friendly,44.0,positive,2021-2022
stu_PTDFD3837B,6,I live in [CITY],9.0,neutral,2021-2022
stu_PTDFD3837B,20,I love my family,12.0,positive,2021-2022
stu_PTDFD3837B,14,I like watching action movies or science fiction movies,31.0,neutral,2021-2022
stu_PTDFD3837B,14,I like watching action movies or science fiction movies,24.0,positive,2021-2022
stu_PTDFD3837B,13,I like learning about anything medical,25.0,neutral,2021-2022
stu_PTDFD3837B,13,I like learning about anything medical,24.0,positive,2021-2022
stu_PTDFD3837B,11,I like playing games,28.0,neutral,2021-2022
stu_PTDFD3837B,11,I like playing games,24.0,positive,2021-2022
stu_PTDFD3837B,7,I excel in Mathematics,25.0,positive,2021-2022
stu_PTDFD3837B,17,I like observing things like animal behavior,31.0,neutral,2021-2022
stu_PTDFD3837B,17,I like observing things like animal behavior,24.0,positive,2021-2022
stu_PTDFD3837B,16,I like solving puzzles,31.0,neutral,2021-2022
stu_PTDFD3837B,16,I like solving puzzles,24.0,positive,2021-2022
stu_PTDFD3837B,3,I am FIlipino,7.0,filipino,2021-2022
stu_PTDFD3837B,12,I like biology,25.0,neutral,2021-2022
stu_PTDFD3837B,12,I like biology,24.0,positive,2021-2022
stu_PTDFD3837B,2,I'm a second child,12.0,neutral,2021-2022
stu_PTDFD3837B,19,I like talking with my sister,24.0,positive,2021-2022
stu_PTDFD3837B,19,I like talking with my sister,12.0,neutral,2021-2022
stu_PTDFD3837B,9,I like playing badminton,29.0,neutral,2021-2022
stu_PTDFD3837B,9,I like playing badminton,24.0,positive,2021-2022
stu_PTDFD3837B,4,I was born at [BIRTHDATE],4.0,not sure,2021-2022
stu_PTDFD3837B,1,"I am [FIRST, MIDDLE & LAST NAME]",5.0,none,2021-2022
stu_QBTFP2812O,11,I am big,35.0,neutral,2021-2022
stu_QBTFP2812O,20,I like spring,24.0,positive,2021-2022
stu_QBTFP2812O,12,I LOVE math,25.0,positive,2021-2022
stu_QBTFP2812O,12,I LOVE math,24.0,positive,2021-2022
stu_QBTFP2812O,2,I like water,24.0,positive,2021-2022
stu_QBTFP2812O,1,I'm a boy,2.0,boy,2021-2022
stu_QBTFP2812O,6,In 8th grade,22.0,8thgrade,2021-2022
stu_QBTFP2812O,6,In 8th grade,4.0,8thgrade,2021-2022
stu_QBTFP2812O,6,In 8th grade,14.0,neutral,2021-2022
stu_QBTFP2812O,8,I play baseball,29.0,neutral,2021-2022
stu_QBTFP2812O,18,I don't like soccer,29.0,negative,2021-2022
stu_QBTFP2812O,18,I don't like soccer,24.0,negative,2021-2022
stu_QBTFP2812O,14,I'm not short,35.0,neutral,2021-2022
stu_QBTFP2812O,7,Going to high school next year,14.0,middleschooler,2021-2022
stu_QBTFP2812O,7,Going to high school next year,4.0,teenager,2021-2022
stu_QBTFP2812O,17,I like baseball,29.0,neutral,2021-2022
stu_QBTFP2812O,17,I like baseball,24.0,positive,2021-2022
stu_QBTFP2812O,16,I like computers,27.0,neutral,2021-2022
stu_QBTFP2812O,16,I like computers,24.0,positive,2021-2022
stu_QBTFP2812O,3,Food is enjoyable,24.0,positive,2021-2022
stu_QBTFP2812O,19,I don't like winter,24.0,negative,2021-2022
stu_QBTFP2812O,5,I am an Aquarius,22.0,aquarius,2021-2022
stu_QBTFP2812O,4,Air is pretty nice,48.0,none,2021-2022
stu_QBTFP2812O,15,I think I'm smart,43.0,positive,2021-2022
stu_QBTFP2812O,10,I am tall,35.0,neutral,2021-2022
stu_QBTFP2812O,13,School is okay,14.0,neutral,2021-2022
stu_QBTFP2812O,9,I'm good at baseball,29.0,positive,2021-2022
stu_QVQAC5837Q,16,a reader,25.0,positive,2021-2022
stu_QVQAC5837Q,4,involved,43.0,positive,2021-2022
stu_QVQAC5837Q,2,bisexual,3.0,bisexual,2021-2022
stu_QVQAC5837Q,1,In an honors 8 math class,14.0,positive,2021-2022
stu_QVQAC5837Q,8,Going to [SCHOOL NAME] for highshool,14.0,neutral,2021-2022
stu_QVQAC5837Q,17,love to sing,26.0,positive,2021-2022
stu_QVQAC5837Q,17,love to sing,24.0,positive,2021-2022
stu_QVQAC5837Q,3,Funny,44.0,positive,2021-2022
stu_QVQAC5837Q,9,[FIRST & LAST NAME],5.0,none,2021-2022
stu_QVQAC5837Q,6,confident,45.0,positive,2021-2022
stu_QVQAC5837Q,7,A reader,25.0,positive,2021-2022
stu_QVQAC5837Q,19,crafter,26.0,neutral,2021-2022
stu_QVQAC5837Q,12,Friendly,44.0,positive,2021-2022
stu_QVQAC5837Q,5,hopefully pretty,35.0,positive,2021-2022
stu_QVQAC5837Q,11,A hopeless romantic,44.0,neutral,2021-2022
stu_QVQAC5837Q,20,The girl on [A YOUTUBE CHANNEL],27.0,neutral,2021-2022
stu_QVQAC5837Q,20,The girl on [A YOUTUBE CHANNEL],2.0,girl,2021-2022
stu_QVQAC5837Q,15,Want to be a writer,25.0,neutral,2021-2022
stu_QVQAC5837Q,10,Brown short hair,35.0,neutral,2021-2022
stu_QVQAC5837Q,14,A polar bear in a past life,48.0,none,2021-2022
stu_QVQAC5837Q,18,"very uncultured, but I am trying to get better",44.0,neutral,2021-2022
stu_QVQAC5837Q,13,In my best life,42.0,positive,2021-2022
stu_TBLLD7751R,17,missing,48.0,none,2021-2022
stu_TBLLD7751R,3,Friendly,44.0,positive,2021-2022
stu_TBLLD7751R,1,Son,12.0,neutral,2021-2022
stu_TBLLD7751R,1,Son,2.0,boy,2021-2022
stu_TBLLD7751R,19,silly,45.0,neutral,2021-2022
stu_TBLLD7751R,20,I am [FIRST & LAST NAME],5.0,none,2021-2022
stu_TBLLD7751R,2,Student,14.0,neutral,2021-2022
stu_TBLLD7751R,4,myself,19.0,none,2021-2022
stu_TBLLD7751R,16,unhappy,45.0,negative,2021-2022
stu_TBLLD7751R,12,popular (Alot of my close friends say this),46.0,positive,2021-2022
stu_TBLLD7751R,15,unstable,42.0,negative,2021-2022
stu_TBLLD7751R,6,Bisexual,3.0,bisexual,2021-2022
stu_TBLLD7751R,10,stupid,43.0,negative,2021-2022
stu_TBLLD7751R,18,talkative,44.0,neutral,2021-2022
stu_TBLLD7751R,7,happy,45.0,positive,2021-2022
stu_TBLLD7751R,14,male,1.0,m,2021-2022
stu_TBLLD7751R,8,crazy,45.0,neutral,2021-2022
stu_TBLLD7751R,9,smart,43.0,positive,2021-2022
stu_TBLLD7751R,5,awake,47.0,neutral,2021-2022
stu_TBLLD7751R,11,interesting,40.0,positive,2021-2022
stu_TZHMJ7937V,18,courages,41.0,positive,2021-2022
stu_TZHMJ7937V,1,i am a latino,7.0,latino,2021-2022
stu_TZHMJ7937V,17,intellegente,,,2021-2022
stu_TZHMJ7937V,5,i have too many uncles to count,12.0,neutral,2021-2022
stu_TZHMJ7937V,19,strong,43.0,positive,2021-2022
stu_TZHMJ7937V,2,i am a 15 years old,4.0,15,2021-2022
stu_TZHMJ7937V,6,my only grandparent lives in mexico,12.0,neutral,2021-2022
stu_TZHMJ7937V,13,i am lazy,41.0,negative,2021-2022
stu_TZHMJ7937V,12,i have 5 family members,12.0,neutral,2021-2022
stu_TZHMJ7937V,11,my favorite show is dragon ball,24.0,positive,2021-2022
stu_TZHMJ7937V,3,i am an A student,14.0,positive,2021-2022
stu_TZHMJ7937V,8,i am the best at math in my family,25.0,positive,2021-2022
stu_TZHMJ7937V,7,i am the tallest in my family,35.0,neutral,2021-2022
stu_TZHMJ7937V,10,i love video games,28.0,positive,2021-2022
stu_TZHMJ7937V,10,i love video games,24.0,positive,2021-2022
stu_TZHMJ7937V,16,funny,44.0,positive,2021-2022
stu_TZHMJ7937V,9,i teach my older brother math,12.0,neutral,2021-2022
stu_TZHMJ7937V,20,hard working,41.0,positive,2021-2022
stu_TZHMJ7937V,15,tall,35.0,neutral,2021-2022
stu_TZHMJ7937V,4,i am the youngest son,12.0,neutral,2021-2022
stu_TZHMJ7937V,4,i am the youngest son,2.0,boy,2021-2022
stu_TZHMJ7937V,14,i am for the most part joyful,45.0,positive,2021-2022
stu_UGGVA3982I,17,SINGING IS AWESOME!!!,26.0,positive,2021-2022
stu_UGGVA3982I,20,I LOVE VOLLEYBALL!!!!!??,29.0,positive,2021-2022
stu_UGGVA3982I,20,I LOVE VOLLEYBALL!!!!!??,24.0,positive,2021-2022
stu_UGGVA3982I,1,I am a volleyball player.,29.0,neutral,2021-2022
stu_UGGVA3982I,19,I hate snakes and cats (FIRST NAME & ANOTHER FIRST NAME).,24.0,negative,2021-2022
stu_UGGVA3982I,3,I am an actress.,26.0,neutral,2021-2022
stu_UGGVA3982I,12,Mathia is better then iready.,47.0,positive,2021-2022
stu_UGGVA3982I,2,I am a singer.,26.0,neutral,2021-2022
stu_UGGVA3982I,13,VOLLEYBALL IS AWESOME!!!!!,29.0,positive,2021-2022
stu_UGGVA3982I,9,I love songwriting.,26.0,positive,2021-2022
stu_UGGVA3982I,9,I love songwriting.,24.0,positive,2021-2022
stu_UGGVA3982I,14,I am in 8th grade.,22.0,8thgrade,2021-2022
stu_UGGVA3982I,14,I am in 8th grade.,4.0,8thgrade,2021-2022
stu_UGGVA3982I,14,I am in 8th grade.,14.0,neutral,2021-2022
stu_UGGVA3982I,15,I am 14.,4.0,14,2021-2022
stu_UGGVA3982I,8,I love music.,24.0,positive,2021-2022
stu_UGGVA3982I,18,Drawing funny things is fun.,26.0,positive,2021-2022
stu_UGGVA3982I,6,I am a Star Wars fan.,24.0,positive,2021-2022
stu_UGGVA3982I,16,I like writing poems.,26.0,neutral,2021-2022
stu_UGGVA3982I,16,I like writing poems.,24.0,positive,2021-2022
stu_UGGVA3982I,16,I like writing poems.,25.0,neutral,2021-2022
stu_UGGVA3982I,11,I like using Staedtler erasers.,31.0,neutral,2021-2022
stu_UGGVA3982I,11,I like using Staedtler erasers.,24.0,positive,2021-2022
stu_UGGVA3982I,7,I am a Marvel fan.,24.0,positive,2021-2022
stu_UGGVA3982I,5,I am a ukulele player.,26.0,neutral,2021-2022
stu_UGGVA3982I,10,I love my friends.,24.0,positive,2021-2022
stu_UGGVA3982I,10,I love my friends.,10.0,neutral,2021-2022
stu_UGGVA3982I,4,I am a piano player.,26.0,neutral,2021-2022
stu_VVZZF7786I,3,a hopeless romantic,45.0,positive,2021-2022
stu_VVZZF7786I,4,a singer,26.0,neutral,2021-2022
stu_VVZZF7786I,15,a comedian,45.0,positive,2021-2022
stu_VVZZF7786I,2,a poet,26.0,neutral,2021-2022
stu_VVZZF7786I,17,a dog lover,24.0,positive,2021-2022
stu_VVZZF7786I,5,a romance novel lover,25.0,positive,2021-2022
stu_VVZZF7786I,5,a romance novel lover,24.0,positive,2021-2022
stu_VVZZF7786I,16,someone who loves their hair curlers,31.0,positive,2021-2022
stu_VVZZF7786I,16,someone who loves their hair curlers,24.0,positive,2021-2022
stu_VVZZF7786I,8,a mushroom lover,24.0,positive,2021-2022
stu_VVZZF7786I,6,an emotional person,45.0,neutral,2021-2022
stu_VVZZF7786I,9,an artistic mind,26.0,positive,2021-2022
stu_VVZZF7786I,13,an old soul,19.0,none,2021-2022
stu_VVZZF7786I,19,a swiftie,24.0,positive,2021-2022
stu_VVZZF7786I,18,[A POPULAR TV SHOW WEBSITE] member,27.0,neutral,2021-2022
stu_VVZZF7786I,1,A swimmer,29.0,neutral,2021-2022
stu_VVZZF7786I,14,a passionate athlete,29.0,positive,2021-2022
stu_VVZZF7786I,12,a music lover,26.0,neutral,2021-2022
stu_VVZZF7786I,12,a music lover,24.0,positive,2021-2022
stu_VVZZF7786I,7,a pisces,22.0,pisces,2021-2022
stu_VVZZF7786I,20,a stresser,45.0,neutral,2021-2022
stu_VVZZF7786I,10,a shoe collector,30.0,neutral,2021-2022
stu_VVZZF7786I,11,someone who is allergic to pollen,36.0,neutral,2021-2022
stu_XDOLV9291L,7,ur great grandma,48.0,none,2021-2022
stu_XDOLV9291L,9,a straight person,3.0,straight,2021-2022
stu_XDOLV9291L,19,[FRIEND'S FIRST NAME] father,10.0,neutral,2021-2022
stu_XDOLV9291L,17,TREEE,48.0,none,2021-2022
stu_XDOLV9291L,15,They hating,48.0,none,2021-2022
stu_XDOLV9291L,6,ur grandpa,48.0,none,2021-2022
stu_XDOLV9291L,16,told me to try to catch them dirty,48.0,none,2021-2022
stu_XDOLV9291L,18,[FAMOUS BASEBALL PLAYER],48.0,none,2021-2022
stu_XDOLV9291L,12,A Table,48.0,none,2021-2022
stu_XDOLV9291L,8,ur great grandpa,48.0,none,2021-2022
stu_XDOLV9291L,13,Helicopter Helicopter,48.0,none,2021-2022
stu_XDOLV9291L,3,ur uncle,48.0,none,2021-2022
stu_XDOLV9291L,1,ur mother,48.0,none,2021-2022
stu_XDOLV9291L,11,I don't know you tell me,20.0,none,2021-2022
stu_XDOLV9291L,5,ur grandma,48.0,none,2021-2022
stu_XDOLV9291L,20,POKEMON GOTTA CATCH THEM ALL,28.0,neutral,2021-2022
stu_XDOLV9291L,4,ur aunt,48.0,none,2021-2022
stu_XDOLV9291L,2,ur father,48.0,none,2021-2022
stu_XDOLV9291L,10,[FIRST & LAST NAME],5.0,none,2021-2022
stu_XDOLV9291L,14,They see me rolling,48.0,none,2021-2022
stu_ZCTSK2718U,1,A female.,1.0,female,2021-2022
stu_ZCTSK2718U,6,Someone that is failing my classes.,14.0,negative,2021-2022
stu_ZCTSK2718U,13,Water polo player.,29.0,neutral,2021-2022
stu_ZCTSK2718U,2,I am white/European and Armenian.  Like the Kardashians :).,7.0,armenian,2021-2022
stu_ZCTSK2718U,2,I am white/European and Armenian.  Like the Kardashians :).,6.0,white,2021-2022
stu_ZCTSK2718U,4,Someone with adhd.,38.0,none,2021-2022
stu_ZCTSK2718U,11,Sister.,12.0,positive,2021-2022
stu_ZCTSK2718U,11,Sister.,2.0,girl,2021-2022
stu_ZCTSK2718U,18,,48.0,none,2021-2022
stu_ZCTSK2718U,12,Friend.,10.0,neutral,2021-2022
stu_ZCTSK2718U,16,,48.0,none,2021-2022
stu_ZCTSK2718U,5,Someone with anxiety.,37.0,neutral,2021-2022
stu_ZCTSK2718U,10,I am very privileged money wise and very grateful for it.,34.0,rich,2021-2022
stu_ZCTSK2718U,8,Atheist.,16.0,atheist,2021-2022
stu_ZCTSK2718U,9,Supporter of the lgbtq+ community and blm.,23.0,"lgbtq,blm supporter",2021-2022
stu_ZCTSK2718U,7,Pansexual.,3.0,pansexual,2021-2022
stu_ZCTSK2718U,19,,48.0,none,2021-2022
stu_ZCTSK2718U,3,Someone that was depressed over Covid.,37.0,neutral,2021-2022
stu_ZCTSK2718U,17,,48.0,none,2021-2022
stu_ZWGAX6637V,16,A child,22.0,child,2021-2022
stu_ZWGAX6637V,16,A child,4.0,child,2021-2022
stu_ZWGAX6637V,10,A human,21.0,none,2021-2022
stu_ZWGAX6637V,1,A middle schooler,22.0,middle schooler,2021-2022
stu_ZWGAX6637V,18,A person,21.0,none,2021-2022
stu_ZWGAX6637V,6,A human,21.0,none,2021-2022
stu_ZWGAX6637V,13,A person filling out this survey.,47.0,neutral,2021-2022
stu_ZWGAX6637V,5,A nintendo fan in general,28.0,positive,2021-2022
stu_ZWGAX6637V,5,A nintendo fan in general,24.0,positive,2021-2022
stu_ZWGAX6637V,20,A DC hater kind of,24.0,negative,2021-2022
stu_ZWGAX6637V,7,A proud Armenian,7.0,armenian,2021-2022
stu_ZWGAX6637V,14,A Mr. [TEACHER NAME] hater,24.0,negative,2021-2022
stu_ZWGAX6637V,15,A minor,4.0,child,2021-2022
stu_ZWGAX6637V,2,A kid who is good at math,25.0,positive,2021-2022
stu_ZWGAX6637V,2,A kid who is good at math,4.0,child,2021-2022
stu_ZWGAX6637V,17,A person,21.0,none,2021-2022
stu_ZWGAX6637V,19,A Marvel and Star Wars fan,24.0,positive,2021-2022
stu_ZWGAX6637V,8,A very nonathletic person,29.0,neutral,2021-2022
stu_ZWGAX6637V,3,A pokemon fan,27.0,neutral,2021-2022
stu_ZWGAX6637V,3,A pokemon fan,24.0,positive,2021-2022
stu_ZWGAX6637V,4,A zelda fan,29.0,neutral,2021-2022
stu_ZWGAX6637V,4,A zelda fan,24.0,positive,2021-2022
stu_ZWGAX6637V,11,A dude,2.0,boy,2021-2022
stu_ZWGAX6637V,9,A person,19.0,none,2021-2022
stu_ZWGAX6637V,12,A Mathia user,22.0,mathia user,2021-2022
stu_AGZKP8305N,1,I am a female,1.0,female,2022-2023
stu_AGZKP8305N,2,I am one who can get overwhelmed and stressed at times,45.0,negative,2022-2023
stu_AGZKP8305N,3,"I am someone who really likes dinosaurs and dragons, and art",26.0,positive,2022-2023
stu_AGZKP8305N,3,"I am someone who really likes dinosaurs and dragons, and art",24.0,positive,2022-2023
stu_AGZKP8305N,4,"I am an extrovert, and do not like being alone for extended periods of time",45.0,negative,2022-2023
stu_AGZKP8305N,4,"I am an extrovert, and do not like being alone for extended periods of time",44.0,neutral,2022-2023
stu_AGZKP8305N,5,I am someone who can get stressed if I answer a question wrong,45.0,negative,2022-2023
stu_AGZKP8305N,6,"I am one who likes talking, a lot",44.0,positive,2022-2023
stu_AGZKP8305N,6,"I am one who likes talking, a lot",24.0,positive,2022-2023
stu_AGZKP8305N,7,I am someone who can get un-motivated by a topic if I find it too boring,41.0,negative,2022-2023
stu_AGZKP8305N,8,I am someone who has ADHD,38.0,none,2022-2023
stu_AGZKP8305N,9,I am someone who can have trouble sleeping from anxiety,37.0,negative,2022-2023
stu_AGZKP8305N,10,I am someone who tries to keep my grades up,25.0,neutral,2022-2023
stu_AGZKP8305N,11,I am someone who enjoys math and science,25.0,positive,2022-2023
stu_AGZKP8305N,11,I am someone who enjoys math and science,24.0,positive,2022-2023
stu_AGZKP8305N,12,I am someone who can get stressed over deadlines,43.0,negative,2022-2023
stu_AGZKP8305N,13,I am someone who can get nervous for asking for help,45.0,negative,2022-2023
stu_AGZKP8305N,14,I am someone who likes to animate,26.0,positive,2022-2023
stu_AGZKP8305N,14,I am someone who likes to animate,24.0,positive,2022-2023
stu_AGZKP8305N,15,I am someone who can sometimes get distracted,45.0,neutral,2022-2023
stu_AGZKP8305N,16,"I am someone who is trusting, unless you break it",44.0,neutral,2022-2023
stu_AGZKP8305N,17,I am someone who can forget simple things often,45.0,neutral,2022-2023
stu_AGZKP8305N,18,"I am someone who likes being active, if its nice out and I'm in the mood",29.0,positive,2022-2023
stu_AGZKP8305N,18,"I am someone who likes being active, if its nice out and I'm in the mood",24.0,positive,2022-2023
stu_AGZKP8305N,19,I am someone who likes to listen to music and daydream at the same time,31.0,positive,2022-2023
stu_AGZKP8305N,19,I am someone who likes to listen to music and daydream at the same time,24.0,positive,2022-2023
stu_AGZKP8305N,20,"I am myself, unique, and me.",19.0,none,2022-2023
stu_APHPM7796P,1,A girl,2.0,girl,2022-2023
stu_APHPM7796P,2,Kind,44.0,positive,2022-2023
stu_APHPM7796P,3,Eager to learn,25.0,positive,2022-2023
stu_APHPM7796P,4,Dancer,26.0,neutral,2022-2023
stu_APHPM7796P,5,Actress,26.0,neutral,2022-2023
stu_APHPM7796P,6,Vocalist,26.0,neutral,2022-2023
stu_APHPM7796P,7,Scientist-to-be,25.0,neutral,2022-2023
stu_APHPM7796P,7,Scientist-to-be,13.0,neutral,2022-2023
stu_APHPM7796P,8,A dream pharmacist,13.0,positive,2022-2023
stu_APHPM7796P,9,People person,44.0,positive,2022-2023
stu_APHPM7796P,10,Energetic,45.0,neutral,2022-2023
stu_APHPM7796P,11,Helpful,46.0,positive,2022-2023
stu_APHPM7796P,12,Artist,26.0,neutral,2022-2023
stu_APHPM7796P,13,Thinker,25.0,neutral,2022-2023
stu_APHPM7796P,14,Friendly,44.0,positive,2022-2023
stu_APHPM7796P,15,Interesting,46.0,positive,2022-2023
stu_APHPM7796P,16,Welcoming,44.0,positive,2022-2023
stu_APHPM7796P,17,Tired,47.0,negative,2022-2023
stu_APHPM7796P,18,Water-drinker,31.0,neutral,2022-2023
stu_APHPM7796P,19,Influenced person,45.0,neutral,2022-2023
stu_APHPM7796P,20,Funny,46.0,positive,2022-2023
stu_AUZQS7805M,1,I am a girl.,2.0,girl,2022-2023
stu_AUZQS7805M,2,I am a 7th grader,22.0,7thgrade,2022-2023
stu_AUZQS7805M,2,I am a 7th grader,4.0,7thgrade,2022-2023
stu_AUZQS7805M,2,I am a 7th grader,14.0,neutral,2022-2023
stu_AUZQS7805M,3,I am Haitian.,7.0,haitian,2022-2023
stu_AUZQS7805M,4,I am next to [first name].,47.0,neutral,2022-2023
stu_AUZQS7805M,5,I am a person on the [school name] track team.,29.0,neutral,2022-2023
stu_AUZQS7805M,6,I am an older sister.,12.0,neutral,2022-2023
stu_AUZQS7805M,6,I am an older sister.,2.0,girl,2022-2023
stu_AUZQS7805M,7,I am a person whos always near a friend.,44.0,positive,2022-2023
stu_AUZQS7805M,8,I am always hungry.,45.0,negative,2022-2023
stu_AUZQS7805M,9,I am trying to become a nurse.,13.0,positive,2022-2023
stu_AUZQS7805M,10,I am trying to get into a good college.,14.0,positive,2022-2023
stu_AUZQS7805M,11,I am a person who gets mad over small things.,45.0,negative,2022-2023
stu_AUZQS7805M,12,I am who loves hygiene.,24.0,positive,2022-2023
stu_AUZQS7805M,13,I am good friend.,40.0,positive,2022-2023
stu_AUZQS7805M,13,I am good friend.,10.0,positive,2022-2023
stu_AUZQS7805M,14,I am a person who likes trying to new things.,24.0,positive,2022-2023
stu_AUZQS7805M,15,I am a person who loves anything oreo.,24.0,positive,2022-2023
stu_AUZQS7805M,16,I am a person who trys hard.,41.0,positive,2022-2023
stu_AUZQS7805M,16,I am a person who trys hard.,21.0,none,2022-2023
stu_AUZQS7805M,17,I am mean to my classmates.,44.0,negative,2022-2023
stu_AUZQS7805M,18,I am a person who is mean to [first name].,44.0,negative,2022-2023
stu_AUZQS7805M,19,I am a calm person.,45.0,positive,2022-2023
stu_AUZQS7805M,19,I am a calm person.,21.0,none,2022-2023
stu_AUZQS7805M,20,I am a person who needs a pencil all the time.,33.0,none,2022-2023
stu_AZSAJ4875U,1,Im a good listener,43.0,positive,2022-2023
stu_AZSAJ4875U,2,Im kind,44.0,positive,2022-2023
stu_AZSAJ4875U,3,Im respectful,44.0,positive,2022-2023
stu_AZSAJ4875U,4,Im nice,44.0,positive,2022-2023
stu_AZSAJ4875U,5,I like donuts,24.0,positive,2022-2023
stu_AZSAJ4875U,6,i like food,24.0,positive,2022-2023
stu_AZSAJ4875U,7,I like being on my phone,27.0,positive,2022-2023
stu_AZSAJ4875U,7,I like being on my phone,24.0,positive,2022-2023
stu_AZSAJ4875U,8,I like to be in my bed,31.0,positive,2022-2023
stu_AZSAJ4875U,8,I like to be in my bed,24.0,positive,2022-2023
stu_AZSAJ4875U,9,I like doing my mathia with my math teacher,25.0,positive,2022-2023
stu_AZSAJ4875U,9,I like doing my mathia with my math teacher,24.0,positive,2022-2023
stu_AZSAJ4875U,10,My favorite class to be in is my math class,25.0,positive,2022-2023
stu_AZSAJ4875U,10,My favorite class to be in is my math class,24.0,positive,2022-2023
stu_AZSAJ4875U,11,I love wearing sweaters,24.0,positive,2022-2023
stu_AZSAJ4875U,12,My birthday is in [date],48.0,none,2022-2023
stu_AZSAJ4875U,13,i got 2 dogs,32.0,none,2022-2023
stu_AZSAJ4875U,14,i got 1 bird,32.0,neutral,2022-2023
stu_AZSAJ4875U,15,Im [student first + middle + last name],5.0,none,2022-2023
stu_AZSAJ4875U,16,i love traveling,24.0,positive,2022-2023
stu_AZSAJ4875U,17,i love wearing comfy clothes,24.0,positive,2022-2023
stu_AZSAJ4875U,18,I like doodling on my paper,26.0,positive,2022-2023
stu_AZSAJ4875U,18,I like doodling on my paper,24.0,positive,2022-2023
stu_AZSAJ4875U,19,i like playing soccer,29.0,positive,2022-2023
stu_AZSAJ4875U,19,i like playing soccer,24.0,positive,2022-2023
stu_AZSAJ4875U,20,i like takis,24.0,positive,2022-2023
stu_BKDWS8011M,1,I am a 7th grade student,22.0,seventhgrader,2022-2023
stu_BKDWS8011M,1,I am a 7th grade student,14.0,neutral,2022-2023
stu_BKDWS8011M,2,I am a girl,2.0,girl,2022-2023
stu_BKDWS8011M,3,I am the oldest,12.0,neutral,2022-2023
stu_BKDWS8011M,4,I am kind,44.0,positive,2022-2023
stu_BKDWS8011M,5,"I am Vietnamese, Chinese, and American",8.0,american,2022-2023
stu_BKDWS8011M,5,"I am Vietnamese, Chinese, and American",7.0,vietnameseandchinese,2022-2023
stu_BKDWS8011M,6,I am a bookworm,25.0,neutral,2022-2023
stu_BKDWS8011M,7,I am tired,47.0,negative,2022-2023
stu_BKDWS8011M,8,I am artistic,26.0,neutral,2022-2023
stu_BKDWS8011M,9,I am quiet.....most times,44.0,neutral,2022-2023
stu_BKDWS8011M,10,I am an Honors student,25.0,positive,2022-2023
stu_BKDWS8011M,10,I am an Honors student,22.0,honorsstudent,2022-2023
stu_BKDWS8011M,11,I am an older sister to two brothers,12.0,neutral,2022-2023
stu_BKDWS8011M,11,I am an older sister to two brothers,2.0,girl,2022-2023
stu_BKDWS8011M,12,I am sleepy,47.0,neutral,2022-2023
stu_BKDWS8011M,13,I am unsure of what to write next,47.0,neutral,2022-2023
stu_BKDWS8011M,14,I am not tall or short,35.0,neutral,2022-2023
stu_BKDWS8011M,15,I am prepared,43.0,positive,2022-2023
stu_BKDWS8011M,16,I am forgetful,45.0,negative,2022-2023
stu_BKDWS8011M,17,I am typing hurridly,47.0,neutral,2022-2023
